timestamp,source,destination,source_lat,source_lon,destination_lat,destination_lon,cab_type,product_id,distance,surge_multiplier,price
2022-01-17 09:49:00,Times Square,Williamsburg,40.786519160061566,-74.07437209904208,40.642377752814426,-74.03199700156036,Lyft,Lyft Shared,6.119948944297865,2.23,29.458100755122416
2022-01-23 02:18:00,Financial District,Brooklyn,40.688264893668574,-74.07212010151873,40.79313054653958,-74.03350582322454,Lyft,Lyft,12.008771289292197,3.15,74.07335173222323
2022-02-08 08:42:00,Brooklyn,Central Park,40.633634534386424,-73.93908738058805,40.7441163125489,-74.09191257715229,Lyft,Lyft XL,4.260326383363972,2.56,25.486262197470598
2022-01-24 02:18:00,Times Square,Queens,40.787628266690604,-74.07347589585652,40.757815288591544,-74.09151554191403,Lyft,Lyft Shared,14.346880991966275,1.2,33.128450083129174
2022-03-29 08:32:00,Harlem,Harlem,40.691303396525775,-73.91980862936096,40.65096702812046,-74.07490432019861,Lyft,Lyft,6.8153340637881445,1.31,18.899153341234324
2022-03-24 23:41:00,Harlem,Brooklyn,40.64287813902343,-73.96918252109332,40.65227060926116,-73.92383914024195,Lyft,Lyft Shared,7.207191758954338,1.08,16.321592424423702
2022-03-16 10:52:00,Lower East Side,Central Park,40.74655291241073,-73.92875016330261,40.72473964106762,-73.91013785598933,Lyft,Lyft Shared,7.6232965323669575,1.0,15.840768931642176
2022-03-17 00:10:00,Manhattan,Queens,40.630303307061666,-73.97663845264071,40.684563089734226,-74.09369591706624,Uber,UberXL,4.933675737545703,1.1,12.247325794775477
2022-03-27 00:51:00,Staten Island,Williamsburg,40.693697051916345,-74.08317271741798,40.75890105101664,-74.05592632399954,Lyft,Lyft Black,7.627551364130243,2.22,35.183037049645996
2022-01-17 17:36:00,Queens,Queens,40.639080191187425,-74.04497795129494,40.757212615106354,-73.95763384307536,Uber,UberPOOL,4.525874964575433,1.81,18.860708950292683
2022-02-05 17:17:00,Upper East Side,Lower East Side,40.645818092148,-74.06227234994115,40.74737966122535,-73.97296483588487,Uber,UberXL,2.241426721833909,1.91,12.266968817729838
2022-02-01 15:59:00,Brooklyn,Brooklyn,40.65112394740427,-74.07448888685485,40.69766079960589,-73.97446658620363,Lyft,Lyft Black,11.036319864831938,1.28,27.92135649722354
2022-02-08 22:34:00,Upper East Side,Queens,40.76185726456765,-73.96056055378831,40.680185083153916,-74.0749701959552,Uber,UberX,8.32934247738882,1.06,18.100930295556264
2022-01-30 16:37:00,Central Park,Harlem,40.66355509159481,-74.01824461760164,40.658224503248185,-73.95606238068285,Uber,UberX,3.554764812147649,1.8,15.697509158265094
2022-03-26 05:30:00,Queens,Manhattan,40.810513991402054,-74.09854665310968,40.62511789110916,-74.01470909598115,Uber,UberBLACK,1.6851394088165204,1.09,5.939403422317513
2022-01-05 08:08:00,Williamsburg,Times Square,40.62351488974551,-74.0813602331904,40.79853560527037,-74.0299339095126,Uber,UberPOOL,4.815869575854922,1.28,13.987547849915027
2022-02-06 19:16:00,Lower East Side,Financial District,40.71589605543702,-74.00327469613684,40.77871423984125,-74.08503864869813,Lyft,Lyft Black,3.6650714217076072,1.96,17.47119497645709
2022-01-14 16:38:00,Bronx,Staten Island,40.66657174340676,-74.05424973841,40.7786255243377,-74.08109814676881,Lyft,Lyft Shared,9.090653434181352,1.8,33.13555831767126
2022-02-24 14:38:00,Upper West Side,Harlem,40.74976901649501,-73.97319369603282,40.61419246529652,-73.965342983332,Lyft,Lyft Black,1.1773723823741726,1.16,5.29006593621957
2022-03-27 16:25:00,Queens,Times Square,40.711641557943416,-74.05234301016876,40.623730222822836,-74.02414202874864,Lyft,Lyft Black,3.9607174425712905,2.06,19.4283863804695
2022-03-31 16:25:00,Staten Island,Manhattan,40.711295637963005,-73.91665320439851,40.62286225603178,-74.01824369490717,Uber,UberBLACK,8.754023153740874,1.91,34.03532239137887
2022-03-02 11:00:00,Queens,Bronx,40.79937043425138,-73.99256581095867,40.72875690419659,-73.96441865671261,Lyft,Lyft,3.5079661080588416,1.3,11.230622895833866
2022-01-20 13:34:00,Bronx,Financial District,40.64045636891969,-74.09148859019913,40.795177970728695,-74.03404034654923,Uber,UberXL,10.36076009159456,1.0,20.63133016029048
2022-01-01 12:01:00,Williamsburg,Upper West Side,40.72676941144832,-74.01734326923444,40.69400513641126,-73.94962001617837,Lyft,Lyft Shared,8.7445130508316,1.0,17.8028978389553
2022-01-31 09:39:00,Times Square,Central Park,40.74913221239027,-74.10381963501318,40.62893976846531,-73.97724590757093,Uber,UberX,7.4126092588619,1.97,30.4799704199264
2022-03-26 08:17:00,Central Park,Upper West Side,40.80664776277407,-73.94592100281677,40.69503456822052,-73.98541125929259,Lyft,Lyft Black,11.896590762160624,2.43,56.66525221608806
2022-01-12 01:38:00,Lower East Side,Bronx,40.736016988724856,-73.99417022815153,40.63034593647104,-73.93606446145859,Lyft,Lyft XL,9.37033723308701,1.02,19.27605196106031
2022-01-25 23:41:00,Upper West Side,Bronx,40.67961400429242,-74.07169902894269,40.68876480817168,-73.93028042809219,Lyft,Lyft Shared,6.97987861271938,1.12,16.480562080929985
2022-03-06 12:18:00,Upper West Side,Harlem,40.71699923305362,-74.04438405032899,40.67260829401999,-73.95764245381332,Uber,UberSUV,13.713150958235138,1.12,29.677775878140874
2022-03-30 18:20:00,Staten Island,Upper West Side,40.72929699184357,-73.99229802773883,40.71328863972546,-74.06209865003979,Uber,UberSUV,2.9587732199710093,1.42,10.902551451627959
2022-01-07 23:08:00,Financial District,Harlem,40.65601690616749,-74.0501490804058,40.71391552760444,-74.0473072275966,Lyft,Lyft,12.477784694668644,1.02,24.82284567998353
2022-03-14 03:57:00,Times Square,Central Park,40.62121001845066,-73.93962071486412,40.75021061553122,-74.00609765829884,Lyft,Lyft Black,2.0257609418105584,1.61,9.732581453551248
2022-03-31 03:09:00,Brooklyn,Manhattan,40.67080360669386,-73.9630044723409,40.759584158955846,-73.91480108940438,Lyft,Lyft,11.568736866365118,1.03,23.427648201623125
2022-03-02 06:21:00,Harlem,Financial District,40.75408894325078,-74.09428737400474,40.687331146546036,-74.01888000115694,Lyft,Lyft Black,5.55906523082611,1.0,12.228364153945693
2022-02-20 14:41:00,Lower East Side,Times Square,40.728185353772844,-74.02554683823595,40.779468860623176,-74.01854492704972,Uber,UberBLACK,2.765828851633941,1.0,7.340200490359397
2022-01-30 07:53:00,Manhattan,Upper East Side,40.66720161517926,-73.968315195706,40.79217889172849,-73.92318403049214,Lyft,Lyft XL,3.665021967525507,2.06,18.36240419292945
2022-01-07 05:57:00,Upper East Side,Harlem,40.80792937156667,-74.02199017575705,40.615455132342134,-74.01361906303413,Lyft,Lyft,5.373411644125399,1.29,15.355476786613089
2022-02-25 00:54:00,Harlem,Upper West Side,40.67351354382535,-74.06605380095894,40.80796604608022,-73.97270927361727,Lyft,Lyft Black,8.133565302921477,1.0,16.733739280112587
2022-03-21 05:50:00,Central Park,Queens,40.745457053200255,-73.95689227004539,40.6703810288727,-74.05007427810052,Lyft,Lyft Shared,14.56568711902113,1.0,27.989952458286975
2022-01-19 10:22:00,Upper West Side,Financial District,40.717500160834845,-73.9166732126319,40.69047637899805,-74.06231325052379,Lyft,Lyft,1.450382677473766,1.0,5.03816968557909
2022-02-12 09:31:00,Lower East Side,Lower East Side,40.77838367008061,-74.02251780881576,40.68245535869228,-74.00873747592195,Uber,UberXL,1.5145289962964994,1.45,7.468117328102366
2022-03-07 22:04:00,Upper East Side,Bronx,40.69790288157931,-74.00925949489454,40.786860831851094,-73.94525446620709,Lyft,Lyft,13.347446022607237,1.0,25.858030539562662
2022-03-14 02:17:00,Harlem,Queens,40.67682138270543,-73.98045384339757,40.78962008535366,-73.96151343540525,Lyft,Lyft Black,6.895235148041609,1.0,14.566661509072816
2022-01-01 19:03:00,Harlem,Brooklyn,40.79283976933606,-73.98393392411512,40.653705245129295,-73.92638913442607,Lyft,Lyft XL,3.5210326717322493,2.17,18.796121570903217
2022-01-30 05:01:00,Harlem,Manhattan,40.80890917284031,-73.92035054173792,40.68703451734189,-74.06243924170208,Lyft,Lyft,8.245904961164317,1.0,16.930333682037556
2022-02-16 05:17:00,Queens,Upper West Side,40.63522128142636,-74.0624926843554,40.80240240916103,-74.033887734067,Lyft,Lyft Shared,11.906378392190263,1.0,23.33616218633296
2022-02-02 02:10:00,Lower East Side,Upper East Side,40.7976714571593,-74.08138984405511,40.73521359246831,-73.91711076629427,Uber,UberPOOL,1.2783885993228605,1.15,5.447757056137256
2022-03-26 00:55:00,Financial District,Upper West Side,40.74963510320799,-74.09095174067683,40.68036810542143,-73.98610641419587,Uber,UberXL,9.091610657825953,2.88,53.021717715442804
2022-01-18 15:19:00,Queens,Williamsburg,40.7478548166879,-74.09576584356196,40.68668633412329,-73.99487065357799,Lyft,Lyft Shared,1.2785070848253184,1.0,4.737387398444307
2022-01-14 00:22:00,Upper West Side,Upper East Side,40.75707939840608,-73.95920134502173,40.69945931329373,-73.99480774801746,Lyft,Lyft Black,5.180682725832662,1.11,12.838476194929948
2022-02-23 15:26:00,Queens,Lower East Side,40.75677539046047,-73.92801704376373,40.657694456502256,-74.08532003748714,Lyft,Lyft Black,5.284956090035707,1.0,11.748673157562488
2022-03-29 23:38:00,Harlem,Financial District,40.71700342582952,-74.06257980741522,40.64890460248234,-73.98359064939437,Uber,UberXL,5.857342529656849,1.0,12.750349426899486
2022-03-03 03:48:00,Central Park,Upper West Side,40.7712857434076,-74.0860724170054,40.76039369725904,-73.97186433711265,Lyft,Lyft,9.29500174959619,1.28,24.020803919095467
2022-02-13 19:32:00,Manhattan,Queens,40.810206411976395,-73.91654837109938,40.757215008720785,-74.0487769464896,Uber,UberPOOL,10.693972623075968,1.54,32.67025621918974
2022-02-19 10:00:00,Harlem,Upper East Side,40.76605917423309,-73.93334814398875,40.72787318252225,-74.00095405001468,Lyft,Lyft Shared,5.073138770610069,1.0,11.37799284856762
2022-03-22 07:07:00,Financial District,Lower East Side,40.651379794195236,-74.07832227286369,40.75910611465791,-74.0858453577719,Lyft,Lyft XL,11.909621484516057,1.55,36.17984827674981
2022-02-05 13:18:00,Financial District,Upper West Side,40.74473353911601,-73.91884718944318,40.767597903952435,-74.03278297563504,Lyft,Lyft Black,11.800662964492961,1.62,37.504879504337545
2022-03-02 08:59:00,Lower East Side,Brooklyn,40.773421686343866,-73.91812210811416,40.69997204023399,-73.98733231675347,Lyft,Lyft Shared,4.9612048190105655,1.58,17.667731324564212
2022-01-12 12:40:00,Bronx,Lower East Side,40.72878727659708,-73.9311070960459,40.64876955209226,-74.06201213254435,Uber,UberXL,10.119251341236273,1.0,20.208689847163477
2022-02-08 12:40:00,Financial District,Times Square,40.718046957375435,-74.08329040817581,40.617425557424845,-73.98308647454743,Lyft,Lyft Shared,7.949986967442387,1.5,24.618715789536267
2022-03-01 20:19:00,Central Park,Williamsburg,40.634821656376104,-74.00659463804826,40.73112497911192,-74.0550680096798,Uber,UberPOOL,10.354214986618816,1.07,22.063267562443734
2022-01-09 07:32:00,Williamsburg,Harlem,40.80016198568466,-73.96642629019865,40.73334035694621,-73.92937477380602,Lyft,Lyft Shared,7.214490161955536,1.48,22.385529519464836
2022-01-06 06:23:00,Upper East Side,Upper East Side,40.713502640569025,-73.92303992098793,40.80837022289938,-74.0986180618526,Uber,UberSUV,11.779727992880034,1.0,23.11452398754006
2022-02-04 22:45:00,Upper East Side,Brooklyn,40.698126664063174,-74.00474022558569,40.75869011178678,-74.00738183437322,Lyft,Lyft Shared,14.76320892776208,1.0,28.33561562358364
2022-01-04 23:52:00,Staten Island,Lower East Side,40.69053196734832,-74.0266178142375,40.79977203201405,-73.99687673980347,Lyft,Lyft,9.226553259133759,1.0,18.646468203484076
2022-01-12 18:07:00,Manhattan,Financial District,40.79776977371782,-74.02026035670393,40.68789542196251,-73.94544675568046,Uber,UberX,14.624158045308914,2.64,74.16361016932719
2022-03-10 02:41:00,Harlem,Upper East Side,40.79450233757369,-74.0823255126155,40.77990279948612,-74.01419122759377,Uber,UberXL,3.6902381899162338,1.26,11.286975208765295
2022-03-23 10:39:00,Central Park,Upper East Side,40.68479622109249,-74.05032057530178,40.72909450103338,-74.07649757459355,Lyft,Lyft Black,12.041206029020486,1.0,23.57211055078585
2022-03-31 18:53:00,Harlem,Financial District,40.78147780310881,-73.91822917589343,40.739426700864065,-74.00150036986055,Lyft,Lyft,12.47703708821751,1.74,42.342577933622316
2022-01-24 14:50:00,Brooklyn,Upper East Side,40.643294423764964,-74.07093943347894,40.66643894252551,-73.91139242677335,Lyft,Lyft Black,6.100405256379391,1.0,13.175709198663935
2022-03-22 15:28:00,Queens,Brooklyn,40.776461348930475,-73.97356003153062,40.62767358952631,-73.98343443844968,Uber,UberXL,8.325060889833699,1.0,17.068856557208974
2022-03-07 15:13:00,Lower East Side,Williamsburg,40.7096005640448,-74.04718935674651,40.70956285140673,-73.92403432471724,Uber,UberPOOL,9.078893747536666,1.14,20.962393026335647
2022-03-14 20:01:00,Queens,Queens,40.79090894207658,-73.98104959325485,40.67187500357323,-74.01680815681459,Lyft,Lyft XL,9.467093019322856,1.0,19.067412783814998
2022-03-19 02:53:00,Brooklyn,Upper East Side,40.79004031943418,-74.0001991295174,40.68736024630427,-73.99941156266281,Lyft,Lyft,13.72570836245298,2.27,60.20037646984447
2022-01-10 14:08:00,Staten Island,Financial District,40.665773151416545,-73.93025688819911,40.64944727005926,-74.04257007294282,Lyft,Lyft XL,8.159362291760006,1.0,16.77888401058001
2022-02-07 20:19:00,Times Square,Bronx,40.64245570646673,-74.062559381477,40.664741071943496,-74.06659350359435,Lyft,Lyft XL,1.1940219055242736,1.56,7.159679802081267
2022-01-03 11:08:00,Times Square,Harlem,40.751882838034895,-74.05685530498971,40.649393040237236,-74.00385669998367,Uber,UberPOOL,13.34178106267724,1.1,28.432928545653688
2022-01-19 10:41:00,Harlem,Harlem,40.67916198759925,-73.98809672192547,40.708712791190784,-73.92954414781521,Uber,UberX,13.013948317366648,1.12,28.307338702038635
2022-03-31 23:44:00,Brooklyn,Financial District,40.646226426240176,-73.96328030527347,40.810789479461505,-74.00517574905835,Uber,UberX,4.496198218413671,1.28,13.271484009246624
2022-01-01 08:29:00,Brooklyn,Staten Island,40.6852361782412,-73.99367571498627,40.69161588777175,-73.99594562513326,Uber,UberX,5.3230101431163295,2.49,29.42001669862941
2022-03-07 07:12:00,Upper West Side,Manhattan,40.80480371728043,-74.01463976080962,40.79911831385129,-73.95271743564253,Lyft,Lyft,9.903165826122594,2.35,46.60176945992917
2022-02-05 15:43:00,Lower East Side,Financial District,40.66254439748143,-73.95307413580339,40.627374426167044,-73.99420329406942,Lyft,Lyft,7.562785635706076,1.0,15.734874862485633
2022-03-19 02:47:00,Upper East Side,Times Square,40.67361338802994,-74.02259277672755,40.75524605394511,-73.95634524778067,Uber,UberBLACK,7.098541512804294,2.32,34.62007854198543
2022-01-06 04:42:00,Financial District,Williamsburg,40.71271917297547,-74.10277162697538,40.78657307645177,-73.94570886410087,Lyft,Lyft,3.484407818249409,1.64,14.100250438375802
2022-02-16 12:50:00,Upper East Side,Queens,40.80347489475612,-74.06417335475925,40.7070123306434,-74.09121105646793,Lyft,Lyft,3.7512242223955226,1.0,9.064642389192166
2022-01-01 22:07:00,Brooklyn,Queens,40.717497648836414,-73.9914970563157,40.7013362114732,-73.96612425684984,Uber,UberXL,6.448033909611784,2.97,40.93865624520725
2022-01-20 06:25:00,Brooklyn,Williamsburg,40.62825452081213,-73.9285303496628,40.80106389401871,-73.97307918950781,Lyft,Lyft Black,8.603574839210605,1.09,19.13631900579423
2022-03-14 02:40:00,Brooklyn,Central Park,40.74090226871722,-73.92937367808209,40.77204857683345,-73.93683178656958,Lyft,Lyft XL,9.581297620014066,1.08,20.808652501826586
2022-03-21 17:12:00,Williamsburg,Central Park,40.701547850096546,-74.08079635159115,40.63788979365646,-73.93278574808193,Uber,UberBLACK,12.77169940050908,1.54,38.26972988437197
2022-01-28 14:35:00,Brooklyn,Harlem,40.6291531019308,-73.98934589348144,40.78477235038201,-74.01601787672524,Uber,UberBLACK,14.381594185754857,1.0,27.667789825070997
2022-01-03 07:49:00,Lower East Side,Financial District,40.65289985961869,-73.99258951906934,40.751339125826405,-74.09831282871427,Uber,UberPOOL,4.6811737804343405,2.1,22.4533136430962
2022-02-01 07:47:00,Staten Island,Lower East Side,40.737146496728705,-74.01271440771842,40.63703576030376,-73.94089771109856,Lyft,Lyft,6.564066352017057,1.53,21.40028765752567
2022-02-22 00:03:00,Brooklyn,Queens,40.76030436978889,-73.91622535247471,40.70881147064098,-74.08014627771537,Lyft,Lyft Black,7.584718171067013,1.0,15.773256799367273
2022-01-31 12:41:00,Lower East Side,Queens,40.78219542496348,-73.99321855109758,40.72958833210901,-74.00605644390728,Uber,UberPOOL,3.5000813389464875,1.0,8.625142343156353
2022-01-30 08:25:00,Williamsburg,Manhattan,40.808483274450396,-74.03254395478368,40.74965102203677,-73.98934114183402,Uber,UberX,3.325803307899938,2.61,21.715606608832964
2022-01-05 14:18:00,Financial District,Times Square,40.774659914427396,-73.90754296487715,40.67070030660481,-73.93687709317751,Uber,UberBLACK,5.219885491614319,1.32,15.357935485629076
2022-01-24 00:56:00,Williamsburg,Queens,40.76368480840641,-74.0788927438289,40.75907846624984,-74.005691935565,Lyft,Lyft,9.7553367733986,1.22,23.877644011206012
2022-02-06 11:25:00,Manhattan,Lower East Side,40.68309556354115,-73.97609723694497,40.76359225063484,-74.0292193019298,Lyft,Lyft Shared,2.672434783072481,1.0,7.1767608703768415
2022-01-13 22:02:00,Staten Island,Queens,40.65658633539337,-74.019905267525,40.68632298091777,-73.91634222806896,Lyft,Lyft Black,12.384651161399718,1.0,24.173139532449508
2022-02-16 18:58:00,Central Park,Brooklyn,40.7609103718616,-74.09712977010419,40.71655237274501,-73.98749970791853,Uber,UberBLACK,2.1426845518974553,1.88,11.749432175742626
2022-03-20 17:14:00,Lower East Side,Times Square,40.67151201967496,-74.06158347601188,40.66954580216084,-74.05097212775961,Lyft,Lyft,10.862037644738892,1.43,30.757249205959077
2022-03-25 03:42:00,Staten Island,Queens,40.619629264711044,-74.02488231804425,40.74512474831725,-73.97437184339671,Uber,UberSUV,2.27573125898034,1.0,6.482529703215595
2022-03-12 16:52:00,Staten Island,Upper West Side,40.72123428472989,-73.99118913511475,40.753972676859185,-73.96908545281661,Lyft,Lyft XL,6.332100391273566,2.32,31.508327588570676
2022-02-19 15:27:00,Manhattan,Central Park,40.67182886068479,-73.94345961645256,40.642109493441154,-73.968669187914,Uber,UberBLACK,11.517670451882639,1.04,23.562160222426403
2022-02-16 16:20:00,Queens,Upper West Side,40.65399195962527,-74.05266793590386,40.6175943243863,-73.91236158270301,Lyft,Lyft XL,6.860630615350159,1.47,21.32397225798828
2022-03-11 09:41:00,Bronx,Bronx,40.73884598724728,-74.0166310738431,40.68013592114169,-74.05954191837662,Lyft,Lyft,10.671024811535368,2.67,56.535363431899
2022-02-20 09:36:00,Upper West Side,Bronx,40.634048426958024,-74.01553508734861,40.71480299662769,-74.09658681227008,Lyft,Lyft,10.155070167434793,1.68,34.05590629225829
2022-01-18 11:57:00,Williamsburg,Upper East Side,40.76676541420784,-74.00117436934129,40.65539775971433,-73.92150958026559,Lyft,Lyft Black,1.396475920609543,1.1,5.438216147173371
2022-02-06 20:36:00,Bronx,Harlem,40.72162898431931,-74.07356659873687,40.77552731687944,-73.96694860130698,Lyft,Lyft,14.062442849149878,2.02,54.76073547174482
2022-03-29 23:07:00,Lower East Side,Bronx,40.75078798363043,-73.94996421621154,40.726134390811325,-73.91622850770892,Uber,UberPOOL,12.025872999182077,1.3,30.608861073139227
2022-03-14 11:52:00,Central Park,Manhattan,40.61718142675328,-73.9890151807062,40.64121945613856,-73.91752973152963,Uber,UberX,9.068219798899129,1.0,18.369384648073478
2022-01-07 16:32:00,Williamsburg,Brooklyn,40.715740688576645,-73.92450674109169,40.80166190273858,-74.09550134301278,Lyft,Lyft,13.574156644906068,1.69,44.370568277309694
2022-02-18 13:55:00,Williamsburg,Harlem,40.79094590330946,-74.03030790875393,40.8088618537814,-74.00932854051533,Lyft,Lyft Shared,5.5015386962320285,1.12,13.583015844614776
2022-02-19 09:24:00,Queens,Upper West Side,40.79862495570416,-74.06225602675669,40.66621828219887,-73.99951386388508,Uber,UberSUV,1.3156663267131523,2.68,12.870475072284686
2022-03-10 08:05:00,Times Square,Times Square,40.639474240941546,-74.08015909056496,40.79199164791866,-73.97652537461542,Uber,UberXL,14.621646694865614,2.9,81.45485697644298
2022-01-13 08:18:00,Staten Island,Bronx,40.75129841911122,-74.08019245812879,40.62096794745327,-73.99760523001704,Uber,UberXL,10.901956589025401,1.59,34.30969420896318
2022-01-23 20:18:00,Harlem,Upper West Side,40.66281341795279,-74.00861375872202,40.710770164258925,-74.09610973562566,Lyft,Lyft Shared,6.201989096956632,2.38,31.781284588824374
2022-01-28 15:08:00,Brooklyn,Queens,40.74302315954286,-74.01815445244314,40.63574839209707,-74.07705400432448,Lyft,Lyft XL,12.856897618522142,1.0,24.99957083241375
2022-02-23 08:38:00,Upper West Side,Upper East Side,40.78785242214999,-74.02119477221285,40.66983259803191,-73.98445787888132,Uber,UberXL,7.72211885635067,1.23,19.69686083829482
2022-03-05 00:50:00,Upper West Side,Williamsburg,40.701106556719566,-74.05489636125547,40.730759459080225,-73.94328839845129,Lyft,Lyft Black,1.4543861546204269,2.57,12.966101730405368
2022-01-31 02:22:00,Manhattan,Brooklyn,40.67303249759864,-74.00142242646493,40.68180840527404,-74.03146182549597,Lyft,Lyft Black,11.834005420071318,1.03,23.90579476967855
2022-01-30 22:05:00,Brooklyn,Brooklyn,40.664174829933366,-74.03025886393031,40.661069476909745,-73.9659167307364,Uber,UberXL,10.202637435409969,2.29,46.61206952240545
2022-01-04 18:22:00,Financial District,Times Square,40.76938901128435,-73.96883588256937,40.742129199187524,-74.04971232549913,Lyft,Lyft,9.697340167592856,2.03,39.52480094537361
2022-02-03 12:06:00,Brooklyn,Brooklyn,40.61387007954122,-74.0931577579734,40.67297482373049,-73.93739490926008,Lyft,Lyft XL,12.959762672396998,1.0,25.179584676694745
2022-02-07 07:24:00,Times Square,Queens,40.72341692615692,-74.09793633095903,40.73113620537019,-74.10552635621083,Lyft,Lyft Shared,10.433284634821074,3.16,65.59606403056054
2022-02-20 02:36:00,Upper East Side,Financial District,40.802043795205535,-74.04820078435704,40.63971264474887,-74.02084224348937,Uber,UberSUV,1.524730868065013,2.2,11.3702138420503
2022-01-17 04:52:00,Lower East Side,Financial District,40.64520042852141,-74.09720393971146,40.75681498818069,-73.99258755638007,Uber,UberBLACK,7.641744962435326,1.26,20.000047642169896
2022-02-05 12:55:00,Financial District,Manhattan,40.75828853565122,-73.93571850504634,40.805945082835905,-73.95759776386204,Uber,UberPOOL,14.05201921924664,1.6,43.34565381389059
2022-02-24 12:12:00,Central Park,Harlem,40.678245952699825,-73.98514012080476,40.686415003354185,-74.07592113763505,Lyft,Lyft Black,4.821774470567005,1.0,10.938105323492259
2022-01-20 07:23:00,Staten Island,Manhattan,40.67869564071083,-74.09010177681844,40.7537295612815,-73.91034128259206,Lyft,Lyft,3.3141099520440207,2.32,19.255286405298722
2022-02-20 23:07:00,Upper West Side,Bronx,40.773718257568994,-74.00209214479057,40.675759643388744,-74.00356925846891,Uber,UberX,10.515659764996235,1.77,36.99725612207584
2022-02-01 02:13:00,Lower East Side,Times Square,40.70637423388439,-73.99668408209115,40.658449647935676,-73.95725428439738,Lyft,Lyft Shared,10.81175183073602,1.0,21.420565703788036
2022-01-18 15:15:00,Harlem,Bronx,40.754007233334136,-74.00987748916921,40.66421787570007,-74.07572983992456,Uber,UberSUV,14.91471658770155,1.0,28.600754028477713
2022-02-09 20:16:00,Manhattan,Brooklyn,40.69838926719006,-74.02903948133688,40.69019003199446,-74.04581067331503,Uber,UberX,2.9281542041090782,1.19,9.072881130057155
2022-02-05 04:11:00,Harlem,Staten Island,40.67592467900606,-74.01064506542113,40.73807130986618,-74.09177838780226,Lyft,Lyft XL,9.15970711945557,1.2,22.235384950856695
2022-02-17 17:28:00,Upper West Side,Bronx,40.782973787056314,-74.0579995684139,40.636316534874,-74.02608065834502,Uber,UberXL,6.193104777493576,2.22,29.610212060562546
